fscore,metadata_dataname,metadata_incremental-kickin-step,metadata_input-directory,metadata_input-file-prefix,metadata_ncore,metadata_nproc,metadata_nsplit,metadata_nthread,metadata_output-directory,metadata_per-process-memory,metadata_selective-prune-threshold,metadata_summary-threshold,ncol_minc,niter_cluster_m22,niter_cluster_minc,nnz_minc,nrow_minc,number_cluster_m22,number_cluster_minc,split,time_cluster_m22,time_cluster_minc,time_prep_minc
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2269776,,,176474772,2269776,,,34,,,19.142309
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2334472,,,186676816,2334472,,,35,,,20.266411
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2399358,,,197180278,2399358,,,36,,,21.343567
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2463985,,,207954650,2463985,,,37,,,22.315086
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2528632,,,218925032,2528632,,,38,,,23.333921
-1.0,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2593523,,36,230273600,2593523,,281243,39,,197.901,24.897534
0.976331,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2658712,5,61,221594243,2658712,37432,269532,40,0.196482,46.2509,24.732661
0.919909,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2723719,5,60,45297902,2723719,37338,297834,41,0.189711,37.7592,7.384538
0.88166,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2788510,5,57,25580746,2788510,37412,323875,42,0.18901,38.8947,5.915445
0.848978,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2853074,5,60,20459921,2853074,37086,348696,43,0.197663,48.161,5.530843
0.811278,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2917927,5,60,18760625,2917927,37330,372048,44,0.190512,47.3478,5.337294
0.794451,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2983543,5,61,19549818,2983543,37501,387149,45,0.188337,53.3221,5.597112
0.783047,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3048320,5,61,18887588,3048320,37471,400805,46,0.186524,53.2467,5.727394
0.774101,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3113222,5,61,19756063,3113222,37177,411263,47,0.189497,55.6472,6.031717
0.768639,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3178101,5,62,19359484,3178101,37274,425348,48,0.189382,52.2315,5.843956
0.758447,eukarya,40,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.40.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3243106,5,62,20318077,3243106,37552,433041,49,0.187318,53.7304,6.242385
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,129898,,,578786,129898,,,1,,,0.225777
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,194975,,,1303330,194975,,,2,,,0.345453
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,259715,,,2305092,259715,,,3,,,0.498984
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,324686,,,3615046,324686,,,4,,,0.683819
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,389540,,,5206986,389540,,,5,,,0.907111
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,454498,,,7073888,454498,,,6,,,1.132298
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,519292,,,9198110,519292,,,7,,,1.395116
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,583808,,,11602558,583808,,,8,,,1.710268
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,648033,,,14346446,648033,,,9,,,2.007922
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,712979,,,17376266,712979,,,10,,,2.364424
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,777904,,,20668816,777904,,,11,,,2.73045
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,842844,,,24302012,842844,,,12,,,3.11945
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,907602,,,28166924,907602,,,13,,,3.521206
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,972358,,,32356262,972358,,,14,,,3.939675
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1037395,,,36785502,1037395,,,15,,,4.377495
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1102740,,,41608474,1102740,,,16,,,4.840802
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1167722,,,46704490,1167722,,,17,,,5.372215
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1232270,,,52028186,1232270,,,18,,,5.957315
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1297323,,,57641998,1297323,,,19,,,6.746355
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1362389,,,63561458,1362389,,,20,,,7.099241
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1427400,,,69833904,1427400,,,21,,,7.73565
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1492177,,,76342984,1492177,,,22,,,8.385647
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1556899,,,83022208,1556899,,,23,,,9.019221
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1621937,,,90147040,1621937,,,24,,,9.918126
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1686516,,,97459180,1686516,,,25,,,10.665466
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1750876,,,105044146,1750876,,,26,,,11.750539
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1815802,,,112936298,1815802,,,27,,,12.380094
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1880430,,,121101028,1880430,,,28,,,13.191018
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1945206,,32,129603548,1945206,,264758,29,,117.162,14.093191
0.974042,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2009702,5,61,132671731,2009702,37195,256931,30,0.184533,32.2521,15.033275
0.912681,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2074755,5,62,30403328,2074755,37568,290580,31,0.187003,30.6664,5.20926
0.867275,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2139784,5,60,14549486,2139784,37409,311075,32,0.189719,36.8172,3.755627
0.826522,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2204617,5,62,13852873,2204617,37289,329708,33,0.191104,39.0226,3.91764
0.80869,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2269776,5,59,14649612,2269776,37184,344095,34,0.194199,35.5546,4.222861
0.793324,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2334472,5,59,14587704,2334472,37133,355847,35,0.189533,45.7476,4.387832
0.782939,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2399358,5,59,15212165,2399358,37328,367744,36,0.188803,39.6259,4.37727
0.774262,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2463985,5,60,15404242,2463985,37101,375367,37,0.187445,39.5792,4.729997
0.765761,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2528632,5,62,15670444,2528632,37246,380768,38,0.187052,46.417,4.868667
0.756921,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2593523,5,57,16212208,2593523,37312,391526,39,0.188584,43.7118,5.01023
0.753134,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2658712,5,62,16647227,2658712,37432,394889,40,0.19173,44.9359,5.160689
0.749311,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2723719,5,60,17445253,2723719,37338,403216,41,0.191774,43.9289,5.413216
0.742761,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2788510,5,61,17553909,2788510,37412,409117,42,0.193728,49.3375,5.494026
0.740204,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2853074,5,59,18037572,2853074,37086,415912,43,0.192047,47.49,5.597718
0.736881,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2917927,5,60,18765651,2917927,37330,419280,44,0.190959,47.9037,5.72523
0.731411,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2983543,5,61,18677356,2983543,37501,423597,45,0.190156,50.7665,5.765709
0.728623,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3048320,5,59,19409747,3048320,37471,433382,46,0.186114,51.1936,5.971581
0.720114,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3113222,5,61,20212766,3113222,37177,439517,47,0.18869,55.8088,5.898257
0.717898,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3178101,5,60,19798465,3178101,37274,445841,48,0.185913,57.066,6.286241
0.715898,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3243106,5,62,20519704,3243106,37552,453966,49,0.193838,55.6399,6.365162
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,129898,,,578786,129898,,,1,,,0.214053
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,194975,,,1303330,194975,,,2,,,0.526864
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,259715,,,2305092,259715,,,3,,,0.503899
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,324686,,,3615046,324686,,,4,,,0.68423
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,389540,,,5206986,389540,,,5,,,0.9035
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,454498,,,7073888,454498,,,6,,,1.156344
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,519292,,,9198110,519292,,,7,,,1.402692
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,583808,,,11602558,583808,,,8,,,1.729597
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,648033,,,14346446,648033,,,9,,,2.016483
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,712979,,,17376266,712979,,,10,,,2.466129
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,777904,,,20668816,777904,,,11,,,2.738761
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,842844,,,24302012,842844,,,12,,,3.123995
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,907602,,,28166924,907602,,,13,,,3.522334
-1.0,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.50.70.perlmutter_cpu.node_8.proc_8.thread_16/,30,70,50,972358,,,32356262,972358,,,14,,,3.946779
